100432907       152122708112112225222214222144142     1211122     02  02  2124422004321112212244422212222312322122122 233222321133122421        4222151211112112300432064862004727 00100090202   01112       090000904440258155  00   53521242 1
100433773       1511224252122122532222142221     2444391     44432  98  9929 2422004331212212244322292932392932322999 211229321233191224        43222142144134 2300433064944224639 001000998992  07232       031000254221418212       57442212 3
100434715       131122243191212212222112322141444     1244443     98  99  21241220043412123122433222122323133213221112 11222321132114124        44221242144142 3300434065091223911 001000998992  07232       017000700225038232       28241212 2
100435337       122121510111211151111212311242222     2422222     99  02  12 42220043511122212122111 11123223132112121 11121112111124122        22113221122122 2300435065111224819 001000999022  07232       055000319331928212  97   4654125112
100436512       1321227121112122992221122222     3442433     13443  98  0521 34220043614132222213211 21222221131321221 33222122213111394        24222912134146 3300436065194224235 00100099805   10232       453001011334428212       14931122 3
100437956       131122355111219224222213323233343     9144333     99  99  29 33220043712122193223911 12223131931921212 11122221191112213        43223141143132 3300437065312224422 001000999991  15222       215000254334428212       47241112 2
100438936       1221218422122112532212221933     4333313     33333  04  0421143220043813133123211221 29313131319321219 11122322221112123        33321531133136 3300438067443225039 00100090404   08112       339001721334438332       23221232 1
100439319       121122041122212251222213222244331     3441422     04  04  21 4422004391312312233322222222312312132111 211222221133121323        31222142114121 2300439067622225021 001000904042  02132       103000189221628312       45631232 2
100440847       151122326192212242222112223334444     1144444     09  09  2133422004401412211322212222222212122122111 211222329211191114        44321142144141 4300440067642225129 001000909091  14132       089000339221438332       34932212 3
100441205       1310212021922119511112221312     2222221     22222  04  0419 22220044113131111111111 1211312311311212 211222122112112192        22112121122122 2300441067763225534 001000904041  06132       117000976330138332       16841212 1
100442641       132122236212212251212113324                                    22004421112321142322222231342111331212 21112232111121322           3131 21  2 6  300442067801225914 0010009    2  02132       051001199221658352       23121252 3
100443612       141021240191212280222213222243143     1343122     07  02  2134322004431512212244312212222112122322211 221222111133122321        4332154213112112300443067891230818 00100090702   05232       053000446222428312  00   53521242 1
100444816       131021993291211151111212323243334     2143434     99  06  33 43220044413131123222191 2132313932331112 233222111112123423        3411254123413414300444067911230219 00100099906   05232       037000193222638332  00   3503125122
100445580       151122884212211974999912323                                    22004451119329999919229992399939332299 19992292114919212           3124 91  2 21 300445067924225439 0010009    2  03112       065000625333758352  00   33921232 2
100446309       1221210491122111901112223311     2222221     32312  08  0112 22220044611133212111111 1191342313311212 121111312111114322        22113231123112 2300446067944225439 001000908012  17232       161000771221428312       35531252 2
100447641       112122986292211951119193331144122     2142422     99  99  13 44220044711133113222191 9132393319311222 131222121142124221        22312141124122 2300447067961225719 001000999992  03232       157000708221658352       43821252 2
100448615       122121384291211221119923391                                    220044811133119932129919393123199119119 3121931215312132           1121 21  2 61 300448068091231418 0010009    2  05232       037001235334328312  00   25331222 1
